99.6466,94.5661,94.0512,91.9294,94.772,98.0322,95.2222,93.6091,91.4944,89.2768,91.9431,90.751,90.4945,89.6036,84.007,83.9113,87.2403,86.6941,87.2321,88.3762,90.0592,85.9169,84.4887,83.1582,82.9644,84.4925,87.3894,82.5158,79.237,76.8221,79.3517,76.1448,79.4531,81.2164,83.5592,81.1916,76.59,77.165,77.8146,78.4636,82.7569,85.3158,85.364,82.8428,81.9597,81.1822,82.127,80.7143,79.2308,82.3807
99.1716,97.5377,97.6503,97.4571,93.169,95.3186,96.335,91.6744,87.8266,88.8456,92.8648,93.1213,88.8489,87.9426,87.6715,90.2666,91.5167,87.6459,86.4071,90.2731,89.3235,91.6469,92.4337,91.7538,91.2217,91.631,91.2423,95.293,95.433,98.1833,96.6305,100.65,98.7235,103.986,108.02,111.235,111.044,110.914,112.404,115.535,121.723,122.647,125.831,125.025,121.9,123.807,119.579,118.592,114.037,112.299
99.2316,102.522,100.567,102.259,102.322,100.047,97.6457,95.6607,93.8331,90.0419,89.8296,88.4104,82.9741,80.3053,80.4971,78.6814,76.2097,77.6064,79.8372,81.2968,81.0648,78.9684,76.5559,73.1357,76.3209,73.7457,72.8857,74.5408,71.8181,74.0886,76.0162,73.319,72.7615,70.2703,72.2147,73.1582,73.7588,78.2238,77.4717,79.3139,80.4039,79.6492,81.6416,80.1052,88.1177,86.1994,84.9877,86.6302,88.3591,84.5416
100.699,100.736,101.011,102.889,105.204,107.975,104.202,104.59,109.401,108.058,106.557,107.219,114.26,110.52,110.986,107.421,110.941,111.741,110.594,111.268,111.179,108.3,100.895,99.3478,99.3474,97.545,93.5384,93.7508,96.1474,96.1835,96.0991,94.3042,92.7451,91.8151,88.1176,90.6751,91.4187,89.9553,92.4307,95.2492,94.4333,95.6236,96.1708,92.5255,89.7851,92.2784,93.5758,95.2445,93.8377,94.9238
98.5778,102.083,101.129,100.471,104.2,105.09,104.725,103.669,108.049,108.537,108.003,105.876,107.4,111.633,113.907,115.41,116.292,116.276,116.036,116.989,117.707,114.191,106.336,107.069,104.198,104.093,101.697,104.227,101.993,95.8613,97.3596,96.0274,94.9597,92.8005,91.6997,95.6048,94.3893,92.4512,96.0155,95.8392,96.6669,94.8029,100.709,100.47,105.379,102.573,94.569,94.7413,92.8172,94.8438
100.318,103.9,105.465,104.604,100.138,98.1933,96.8825,93.9275,91.1442,90.9951,90.7574,93.0143,95.52,99.034,97.2859,100.096,102.873,101.559,99.9481,98.5217,97.8429,103.106,105.629,103.85,106.909,103.72,106,105.726,106.726,101.294,99.0502,101.909,99.9523,98.6318,102.643,103.265,108.081,106.577,101.198,103.104,103.196,103.846,106.162,102.585,105.205,111.135,114.594,118.959,118.607,123.589
104.461,107.285,104.914,102.966,104.551,104.576,104.901,100.14,102.302,108.002,108.886,110.57,109.793,107.872,106.129,104.153,102.003,102.113,97.3371,100.424,96.9657,95.8634,93.3715,93.9611,91.5394,90.0482,88.7111,90.2909,87.9316,89.8533,92.9428,93.7877,97.9715,98.2701,97.7596,102.041,100.761,101.652,99.0386,98.1101,96.123,101.918,103.011,103.302,103.844,106.479,111.357,111.788,112.567,114.979
96.8255,99.6379,103.11,103.202,109.548,115.781,120.702,118.446,114.278,115.548,114.534,113.513,117.5,118.192,115.505,122.65,122.066,121.419,121.397,118.333,115.619,115.949,117.543,118.017,118.984,122.136,125.095,123.37,121.114,122.129,125.274,129.372,129.259,130.112,131.239,132.677,139.795,140.826,141.688,149.824,148.856,140.942,139.175,135.358,128.974,122.906,128.188,127.64,136.274,137.275
101.182,100.741,97.9708,99.367,97.9901,100.23,99.5753,98.7895,98.781,99.3558,94.9242,91.0408,87.4905,89.9662,86.3361,87.4245,91.9761,93.1802,95.6075,96.2992,101.064,101.577,103.241,101.995,101.543,98.3882,99.3569,102.362,103.894,106.772,109.02,111.518,107.353,110.523,112.19,115.081,113.805,115.69,122.74,128.627,119.476,122.684,124.537,126.021,121.956,117.85,121.926,121.021,118.275,116.702
101.797,98.9093,100.485,102.134,102.313,103.571,103.304,104.427,100.735,96.9578,92.8938,91.7748,89.6318,89.3804,89.1033,89.344,92.4806,90.956,88.4817,88.5021,89.5197,92.3043,90.0796,92.6088,95.5951,96.4615,100.267,101.094,98.3621,97.7927,97.9782,97.7902,99.7515,99.2468,98.4109,98.7716,102.576,104.052,106.45,107.405,103.454,100.211,96.289,94.0755,94.9547,93.3857,96.9307,96.336,95.3045,94.2457
